mouse_id,sex,treatment,cell_type,cell_id,branch_id,multibranch_id,soma_depth,fov,day_-3,day_-1,day_1,day_3,day_5,day_7,day_35,day_65
pons_09-3,m,saline,pt,NA,NA,NA,NA,Fov1-1,0.68278774,0.685051625,0.473182068,0.481131401,0.552806877,0.551791875,0.414120401,0.298033278
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV3-1,0.537859963,0.610223688,0.609323874,0.578449293,0.513002037,0.509837311,0.520563291,0.41509105
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV4-1,0.541358543,0.461046206,0.499363312,0.409375015,0.427944429,0.535263135,0.340311419,0.260708606
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV7-1,0.618176873,0.732232381,0.664054718,0.681784093,0.541971475,0.505935893,0.56943933,0.541399463
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV11-1,0.468924695,0.434725324,0.4351479,0.448705381,0.383194617,0.341817471,0.516615028,0.335626332
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV12-1,0.520563291,0.684754726,0.617903761,0.505595425,0.703016644,0.636330351,0.45221404,0.397425478
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV13-1,0.633453971,0.669850192,0.70395765,0.716157956,0.627892667,0.584267431,0.496747722,0.638565979
pons_09-3,m,saline,pt,NA,NA,NA,NA,FOV14-1,0.701170487,0.67317053,0.615526029,0.571539613,0.554120998,0.580073321,0.375170166,0.438316776
pons_11-3,m,saline,pt,NA,NA,NA,NA,FOV2,0.270594984,0.298033278,0.229880595,0.295881478,0.273971102,0.295916792,0.323881637,NA
pons_11-3,m,saline,pt,cell1,cell1_1,cell1_1,NA,FOV3,0.4066686,0.454424275,0.447426403,0.435583071,0.431765051,0.408252071,0.434944795,NA
pons_11-3,m,saline,pt,cell1,cell1_2,cell1_2,NA,FOV4,0.356670976,0.433767969,0.316646085,0.358666049,0.35281361,0.398248979,0.359915636,NA
pons_11-3,m,saline,pt,cell1,cell1_3,cell1_3,NA,FOV5,0.473228516,0.522646263,0.43515495,0.462943245,0.374381101,0.426540689,0.335252896,NA
pons_11-3,m,saline,pt,cell3,cell3_1,NA,NA,FOV6,0.327806208,0.329373945,0.341144237,0.362516189,0.330276545,0.277952785,0.237785211,NA
